414	-121.956	37.7515
415	-121.956	37.7437
416	-122.283	37.9888
417	-122.094	37.8942
418	-122.093	37.8942
419	-122.082	37.9557
420	-122.032	37.9235
421	-122.032	37.9233
422	-122.034	37.8996
423	-122.034	37.9008
424	-122.122	37.8316
425	-122.186	37.9059
426	-122.186	37.9171
427	-122.03	37.9412
428	-121.995	37.9513
429	-122.075	37.9471
430	-122.077	37.9465
431	-122.077	37.9462
432	-122.077	37.9471
433	-121.961	37.7805
434	-121.962	37.78
435	-122.37	37.9565
436	-122.37	37.9574
437	-122.37	37.9574
438	-122.027	38.0227
439	-122.028	38.0225
440	-121.961	37.94
441	-121.961	37.94
442	-122.408	37.701
443	-122.061	37.892
444	-121.989	37.9691
445	-121.99	37.9684
446	-121.82	37.2893
447	-122.122	37.8331
448	-121.996	37.9508
449	-122.189	37.9147
450	-122	37.9543
451	-122.188	37.9164
452	-121.943	37.7251
453	-122	37.9538
454	-121.946	37.7891
455	-121.819	37.2897
456	-121.947	37.7874
457	-121.85	37.216
458	-121.998	37.9514
459	-122.407	37.6124
460	-122.029	37.9188
461	-121.995	37.9517
462	-121.936	37.8212
463	-122.029	37.9194
464	-122.03	37.9201
465	-122.03	37.9208
466	-122.127	37.8897
467	-122.068	37.9172
468	-122.078	37.8892
469	-122.078	37.8888
470	-122.352	37.9755
471	-122.299	37.9285
472	-122.022	37.8727
473	-122.021	37.8714
474	-122.023	37.8669
475	-121.923	37.7976
476	-122.334	37.9573
477	-121.948	37.8057
478	-121.949	37.805
479	-121.983	37.9685
480	-121.982	37.968
481	-122.056	37.8708
482	-122.057	37.8719
483	-122.026	37.9131
484	-122.025	37.9127
485	-122.024	37.9124
486	-122.024	37.9112
487	-122.119	37.8905
488	-122.12	37.8903
489	-122.325	37.9309
490	-122.325	37.9271
491	-122.126	37.9901
492	-122.326	37.9207
493	-122.328	37.9184
494	-122.332	37.91
495	-122.054	37.9288
496	-122.054	37.9299
497	-121.979	37.8617
498	-122.244	38.0255
499	-121.978	37.8617
500	-122.161	37.8636
501	-122.08	37.9625
502	-122.081	37.9626
503	-122.083	37.9625
504	-122.116	38.0228
505	-122.115	38.025
506	-122.055	37.9521
507	-122.055	37.9513
508	-122.056	37.9488
509	-122.055	37.9458
510	-122.006	37.9134
511	-122.005	37.9138
512	-122.006	37.9143
513	-122.077	37.9206
514	-122.036	37.9942
515	-122.169	37.8902
516	-121.936	37.8282
517	-121.936	37.828
518	-122.036	37.9932
519	-122.33	37.9147
520	-121.991	37.9527
521	-121.992	37.9526
522	-122.177	37.9627
523	-121.942	37.786
524	-121.986	37.7793
525	-122.036	37.8882
526	-121.972	37.9688
527	-121.971	37.9698
528	-121.977	37.9601
529	-122.299	37.9277
530	-122.078	37.9206
531	-121.897	37.8025
532	-121.953	37.7417
533	-122.325	37.9279
534	-122.237	37.8411
535	-122.325	37.9227
536	-122.113	37.9924
537	-121.897	37.805
538	-122.272	37.9852
539	-121.941	37.7866
540	-121.941	37.7874
541	-122.325	37.9295
542	-122.325	37.9212
543	-122.325	37.924
544	-121.948	37.8065
545	-121.922	37.7974
546	-121.987	37.7789
547	-121.987	37.7782
548	-121.987	37.7779
549	-121.946	37.7898
550	-122.16	37.8631
551	-122.329	37.9166
552	-121.946	37.7908
553	-121.945	37.7906
554	-122.326	37.9199
555	-122.022	37.8733
556	-121.991	37.9528
557	-122.01	37.8238
558	-122.271	37.9848
559	-122.079	37.9654
560	-122.079	37.9661
561	-122.079	37.967
562	-121.931	37.803
563	-122.238	37.9932
564	-122.001	37.8226
565	-121.976	37.7998
566	-122.203	37.8969
567	-122.126	37.985
568	-122.12	38.0042
569	-122.031	37.9545
570	-121.981	37.7694
571	-121.982	37.7611
572	-121.983	37.761
573	-121.984	37.7606
574	-121.986	37.76
575	-121.986	37.76
576	-121.988	37.7599
577	-122.298	37.9638
578	-122.304	37.9881
579	-121.944	37.5157
580	-122.026	37.9187
581	-121.997	37.82
582	-122.003	37.8248
583	-121.983	37.8585
584	-121.942	37.8013
585	-122.004	37.8255
586	-122.014	37.9737
587	-122.371	37.9519
588	-122.369	37.9519
589	-122.367	37.9519
590	-122.358	37.9521
591	-122.358	37.9521
592	-122.013	37.8557
593	-122.106	38.0029
594	-122.278	37.979
595	-121.926	37.9289
596	-122.129	38.0073
597	-122.343	37.9802
598	-122.025	37.9192
599	-122.038	37.9254
600	-121.925	37.9296
601	-121.947	37.9378
602	-121.946	37.938
603	-121.946	37.9386
604	-122.027	37.9202
605	-122.102	38.0045
606	-121.982	37.7612
607	-121.953	37.9611
608	-121.969	37.7878
609	-121.968	37.788
610	-121.977	37.7864
611	-122.025	37.9199
612	-122.301	37.9642
613	-122.3	37.964
614	-122.013	37.853
615	-122.013	37.854
616	-122.036	37.9139
617	-122.037	37.9135
618	-122.025	37.9203
619	-121.981	37.7618
620	-122.238	37.9932
621	-122.038	37.9232
622	-122.364	37.952
623	-122.304	37.9881
624	-122.352	37.951
625	-121.972	37.8038
626	-122.013	37.8524
627	-122.12	38.0024
628	-121.904	37.802
629	-122.12	38.0014
630	-122.104	38.0043
631	-122.019	37.8212
632	-122.036	37.9138
633	-121.942	37.8011
634	-122.304	38.0001
635	-122.038	37.9226
636	-122.357	37.9521
637	-122.354	37.951
638	-122.362	37.952
639	-121.998	37.8206
640	-122.347	37.951
641	-121.976	37.7855
642	-121.983	37.9531
643	-122.343	37.9806
644	-121.945	37.9392
645	-122.285	37.9777
646	-122.12	38.0037
647	-122.038	37.9227
648	-121.979	37.9679
649	-122.357	37.951
650	-122.05	37.8944
651	-122.028	37.9214
652	-122.303	38.0005
653	-122.366	37.952
654	-122.107	37.891
655	-122.135	38.0181
656	-121.937	37.942
657	-122.079	37.9307
658	-122.056	37.8832
659	-122.179	37.91
660	-122.179	37.911
661	-122.169	37.912
662	-122.323	37.9456
663	-122.255	38.0296
664	-122.021	38.0412
665	-122.017	37.9386
666	-122.159	37.8817
667	-122.085	37.9974
668	-122.055	37.916
669	-122.033	38.0059
670	-122.032	38.0065
671	-121.971	37.9351
672	-122.158	37.8475
673	-122.097	37.9099
674	-121.937	37.7541
675	-122.318	38.006
676	-122.001	37.9576
677	-122.001	37.9573
678	-122.102	38.0006
679	-122.142	38.0142
680	-122.141	38.0145
681	-122.14	38.0151
682	-122.168	37.8717
683	-122.136	38.0174
684	-122.134	38.0184
685	-122.132	38.0197
686	-122.021	38.0482
687	-121.939	37.7486
688	-122.05	37.9351
689	-122.05	37.9343
690	-122.049	37.9336
691	-122.1	38.0006
692	-121.993	37.7736
693	-122.277	37.9962
694	-122.276	37.996
695	-122.284	37.901
696	-122.284	37.9001
697	-122.048	37.8711
698	-122.323	37.9648
699	-122.078	37.9567
700	-122.078	37.958
701	-122.002	37.9152
702	-122.073	37.9871
703	-122.26	38.0199
704	-122.378	37.9696
705	-122.378	37.9712
706	-121.984	37.9737
707	-122.312	37.993
708	-122.093	37.893
709	-122.093	37.8921
710	-122.076	37.9401
711	-122.1	37.9163
712	-122.104	37.8903
713	-121.969	37.9349
714	-122.055	37.8832
715	-122.355	37.9626
716	-121.949	37.7835
717	-121.938	37.7549
718	-122.291	37.9041
719	-122.014	37.9842
720	-121.98	37.9709
721	-122.112	37.8909
722	-122.137	38.0168
723	-122.26	38.0202
724	-122.176	37.9104
725	-122.051	37.9359
726	-122.323	37.917
727	-122.079	37.9337
728	-122.139	38.0159
729	-121.937	37.9412
730	-122.095	37.9087
731	-121.944	37.5397
732	-121.94	37.7483
733	-121.981	37.9715
734	-122.002	37.9147
735	-122.354	37.9627
736	-121.936	37.9413
737	-122.056	37.916
738	-122.322	37.9646
739	-122.018	37.9391
740	-122.165	37.8695
741	-122.355	37.9623
742	-121.942	37.8221
743	-122.047	37.8715
744	-122.046	37.8718
745	-122.162	37.87
746	-122.321	37.9422
747	-122.322	37.9439
748	-122.324	37.9473
749	-122.159	37.883
750	-122.118	37.8901
751	-122.291	37.9025
752	-121.979	37.9696
753	-122.072	37.9872
754	-122.078	37.9887
755	-122.252	38.0256
756	-122.247	38.0255
757	-122.003	37.8119
758	-122.004	37.8116
759	-122.074	37.9502
760	-122.075	37.9502
761	-122.047	37.9276
762	-122.047	37.9272
763	-122.03	37.8911
764	-122.075	37.9065
765	-122.232	38.0523
766	-122.25	38.0263
767	-122.002	37.968
768	-122.004	37.9699
769	-122.089	37.9381
770	-122.089	37.9372
771	-122.164	37.8823
772	-122.121	37.8952
773	-122.108	37.8859
774	-122.023	37.9537
775	-122.023	37.954
776	-122.047	37.8753
777	-122.047	37.8758
778	-122.08	37.8934
779	-122.001	37.9563
780	-122	37.9572
781	-122.035	37.8491
782	-122.011	37.847
783	-122.065	37.88
784	-122.066	37.8793
785	-122.021	37.9203
786	-121.948	37.9373
787	-121.948	37.9376
788	-122.256	38.0039
789	-122.03	37.9491
790	-122.111	37.6675
791	-122.101	37.9984
792	-121.969	37.787
793	-121.968	37.787
794	-121.948	37.9545
795	-121.946	37.9538
796	-122.334	37.9642
797	-122.032	37.9355
798	-122.032	37.9358
799	-122.032	37.9364
800	-121.918	37.7417
801	-122.295	37.9285
802	-122.023	37.839
803	-122.031	37.8462
804	-122.189	37.8855
805	-121.976	37.787
806	-122.121	37.8299
807	-121.969	37.957
808	-122.125	37.8318
809	-122.076	37.9382
810	-121.956	37.754
811	-121.956	37.7534
812	-121.994	37.842
813	-121.995	37.8441
814	-122.116	38.0085
815	-122.116	38.0097
816	-122.386	37.9241
817	-122.314	37.9418
818	-121.935	37.7821
819	-121.94	37.7254
820	-121.939	37.7244
821	-121.938	37.7245
822	-121.949	37.7433
823	-121.977	37.9507
824	-122.082	37.8893
825	-122.092	37.9092
826	-122.072	37.923
827	-121.969	37.9572
828	-121.977	37.9515
829	-122.031	37.9487
830	-122.19	37.8843
831	-122.116	38.0123
832	-122.294	37.9188
833	-122.116	38.0062
834	-122.115	37.8955
835	-122.388	37.9239
836	-122.092	37.9098
837	-122.121	37.8301
838	-122.072	37.9218
839	-122.073	37.904
840	-121.934	37.7392
841	-122.116	38.0052
842	-122.031	37.9483
843	-121.94	37.7258
844	-122.078	37.9887
845	-122.074	37.9535
846	-122.294	37.9291
847	-121.977	37.7875
848	-122.011	37.8506
849	-122.073	37.9546
850	-122.011	37.8522
851	-122.034	37.8499
852	-121.978	37.9508
853	-121.973	37.9552
854	-121.973	37.9554
855	-121.955	37.9587
856	-121.955	37.9591
857	-122.275	38.0058
858	-122.033	38.0086
859	-122.031	38.0094
860	-122.023	38.0105
861	-122.356	37.9855
862	-122.048	37.9025
863	-122.068	37.9203
864	-122.093	37.9879
865	-121.926	37.926
866	-121.926	37.9263
867	-122.284	37.9653
868	-122.386	37.9228
869	-122.145	37.8678
870	-121.96	37.7536
871	-121.959	37.7539
872	-122.069	37.9249
873	-122.247	37.963
874	-122.246	37.9613
875	-121.969	37.7613
876	-121.969	37.7613
877	-122.273	37.9484
878	-122.203	37.8858
879	-122.208	37.8874
880	-121.917	37.9243
881	-122.258	37.9337
882	-122.132	37.8302
883	-122.256	38.0242
884	-122.255	38.0239
885	-121.988	37.8356
886	-122.276	37.9531
887	-122.163	37.6879
888	-122.034	37.9508
889	-122.032	37.9519
890	-122.27	37.7761
891	-122.291	37.9292
892	-122.077	37.9034
893	-122.078	37.904
894	-122.073	37.9017
895	-122.071	37.9016
896	-122.069	37.9236
897	-121.997	37.9144
898	-122.058	37.8953
899	-122.058	37.8956
900	-122.282	37.9928
901	-122.013	37.9585
902	-122.013	37.9072
903	-122.299	38.0091
904	-122.298	38.0089
905	-122.086	37.8805
906	-122.085	37.8755
907	-121.906	37.7944
908	-122.005	37.9608
909	-122.004	37.9613
910	-122.277	38.0007
911	-122.28	37.9928
912	-122.013	38.0158
913	-122.014	38.0162
914	-122.272	38.0364
915	-122.27	38.0368
916	-122.269	38.037
917	-122.268	38.0373
918	-122.263	38.0325
919	-122.259	37.7755
920	-122.082	37.8907
921	-121.999	37.9143
922	-122.263	38.0289
923	-122.133	37.8695
924	-122.116	37.8923
925	-122.125	38.0126
926	-122.262	37.9241
927	-122.121	37.9985
928	-121.992	37.7749
929	-121.898	37.8041
930	-122.274	37.7762
931	-121.896	37.8042
932	-122.008	38.0139
933	-122.133	37.8702
934	-122.006	37.9597
935	-122.353	37.9854
936	-122.037	38.007
937	-121.917	37.7969
938	-122.264	38.0316
939	-122.295	37.9308
940	-121.988	37.8354
941	-122.027	37.951
942	-122.276	38.0041
943	-121.918	37.7951
944	-122.067	37.9203
945	-122.115	38.0052
946	-122.012	37.9581
947	-122.125	38.013
948	-122.145	37.862
949	-122.268	37.9469
950	-122.275	37.9542
951	-122.264	37.93
952	-122.274	37.9399
953	-122.276	37.9051
954	-122.039	37.8921
955	-122.34	37.9099
956	-122.263	38.0377
957	-122.369	37.9547
958	-122.369	37.9554
959	-122.369	37.9565
960	-122.369	37.9574
961	-122.369	37.9587
962	-122.369	37.9598
963	-122.25	38.0513
964	-122.369	37.9315
965	-122.369	37.9357
966	-122.369	37.9368
967	-122.368	37.9403
968	-121.95	37.8287
969	-121.974	37.9654
970	-122.169	37.9163
971	-122.011	37.9533
972	-122.009	37.9548
973	-122.04	37.8929
974	-122.339	37.9107
975	-122.114	37.8258
976	-122.113	37.8268
977	-122.091	37.9437
978	-122.091	37.9447
979	-122.091	37.9466
980	-122.091	37.9459
981	-121.943	37.7845
982	-122.293	38.0106
983	-122.291	38.0085
984	-122.097	37.908
985	-121.983	37.777
986	-122.094	37.8717
987	-122.095	37.8715
988	-122.098	37.9623
989	-122.063	37.9632
990	-122.258	38.0171
991	-122.258	38.0165
992	-122.257	38.0161
993	-121.944	37.7859
994	-121.932	37.7412
995	-122.366	37.9482
996	-122.044	37.8703
997	-122.324	38.0024
998	-122.324	38.0028
999	-122.099	37.9828
1000	-122.099	37.9823
1001	-121.922	37.7858
1002	-122.012	37.9688
1003	-122.012	37.9692
1004	-122.052	37.9122
1005	-122.098	37.9073
1006	-122.04	37.9332
1007	-122.098	38.0084
1008	-122.097	38.0081
1009	-121.943	37.7342
1010	-121.927	37.8047
1011	-121.926	37.8044
1012	-121.925	37.8034
1013	-121.925	37.8026
1014	-122.042	37.9951
1015	-121.949	37.8308
1016	-122.074	37.9714
1017	-122.367	37.9487
1018	-121.954	37.958
1019	-121.955	37.957
1020	-121.983	37.9632
1021	-121.983	37.9634
1022	-121.982	37.8316
1023	-121.981	37.8307
1024	-121.94	37.7324
1025	-121.941	37.733
1026	-122.308	37.9312
1027	-122.292	38.0095
1028	-122.311	37.9741
1029	-121.949	37.7402
1030	-121.931	37.7401
1031	-121.93	37.7398
1032	-122.096	37.8713
1033	-122.369	37.9324
1034	-122.311	37.9763
1035	-121.974	37.9658
1036	-122.166	37.9046
1037	-122.34	37.9102
1038	-121.778	37.683
1039	-122.339	37.9111
1040	-122.265	38.0378
1041	-121.927	37.8047
1042	-122.041	37.9343
1043	-121.933	37.7429
1044	-122.098	37.9627
1045	-122.112	37.8276
1046	-122.063	37.9635
1047	-121.973	37.8036
1048	-122.311	37.9719
1049	-122.044	37.8705
1050	-122.043	37.8711
1051	-122.278	37.9043
1052	-122.042	37.9023
1053	-122.042	37.9023
1054	-122.079	37.9097
1055	-122.079	37.9092
1056	-121.947	37.7893
1057	-122.07	37.9178
1058	-122.072	37.9162
1059	-121.915	37.9237
1060	-121.916	37.9239
1061	-122.072	37.9155
1062	-122.072	37.9146
1063	-122.068	37.9273
1064	-121.946	37.7334
1065	-122.295	37.9284
1066	-122.038	37.844
1067	-122.036	37.8426
1068	-122.051	37.8658
1069	-121.985	37.9599
1070	-122.05	37.9162
1071	-122.021	37.9707
1072	-122.016	37.9102
1073	-122.024	37.8629
1074	-122.024	37.8623
1075	-121.981	37.7935
1076	-121.981	37.7934
1077	-122.082	37.9091
1078	-122.289	38.0047
1079	-122.289	38.0041
1080	-122.081	37.9004
1081	-122.049	37.914
1082	-122.049	37.9138
1083	-122.071	37.9864
1084	-122.043	37.9843
1085	-122.079	37.9086
1086	-122.081	37.9099
1087	-122.031	37.9362
1088	-122.057	37.959
1089	-122.055	37.9594
1090	-122.081	37.9766
1091	-122.193	37.9141
1092	-121.929	37.93
1093	-121.929	37.9297
1094	-121.899	37.8032
1095	-122.046	37.6201
1096	-121.944	37.9591
1097	-121.943	37.9587
1098	-122.31	37.9642
1099	-122.31	37.9619
1100	-122.308	37.9619
1101	-122.109	37.8939
1102	-121.926	37.7835
1103	-121.926	37.7835
1104	-122.021	37.8527
1105	-122.284	37.9902
1106	-122.109	37.8931
1107	-122.311	37.9265
1108	-122.014	37.9828
1109	-122.113	37.8892
1110	-122.28	37.9025
1111	-122.281	37.9025
1112	-122.288	37.9035
1113	-122.285	37.901
1114	-122.283	37.9021
1115	-122.281	37.9038
1116	-122.28	37.9024
1117	-122.065	37.9929
1118	-122.058	37.9588
1119	-122.287	37.9006
1120	-122.309	37.9642
1121	-122.072	37.9172
1122	-122.275	37.9846
1123	-121.945	37.7329
1124	-122.287	37.9019
1125	-122.031	37.9369
1126	-122.126	37.862
1127	-122.082	37.9096
1128	-122.081	37.9012
1129	-122.044	37.984
1130	-121.928	37.785
1131	-122.05	37.916
1132	-122.023	37.8529
1133	-122.309	37.9619
1134	-122.308	37.9317
1135	-122.309	37.9265
1136	-122.314	37.9265
1137	-122.022	37.9686
1138	-121.93	37.9292
1139	-122.068	37.9264
1140	-121.898	37.8033
1141	-122.071	37.9855
1142	-121.947	37.789
1143	-122.07	37.9172
1144	-122.285	37.9901
1145	-122.125	37.8621
1146	-122.028	37.987
1147	-122.023	37.9673
1148	-122.066	37.9928
1149	-122.162	37.8457
1150	-122.16	37.8454
1151	-122.158	37.845
1152	-122.001	37.9692
1153	-122.001	37.9702
1154	-122.051	37.9143
1155	-122.052	37.9139
1156	-122.329	37.9342
1157	-122.385	37.9284
1158	-122.386	37.9286
1159	-122.388	37.9289
1160	-122.39	37.9292
1161	-122.391	37.9297
1162	-122.392	37.9301
1163	-122.06	37.9526
